element,sp_num,obs_wl_vac(nm),ritz_wl_vac(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
Pr,2,476.272,476.272+,100,2.09e+06,B,3403.21,24393.73,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,,,6,,T8137,L3475,
Pr,3,477.183,,300w,,,,,,,,,,,,,L2466,
Pr,3,477.530,,450w,,,,,,,,,,,,,L2466,
Pr,2,478.335,478.335+,110,,,2998.36,23898.36,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",7,,,7,,,L3475,
Pr,3,485.739,,600,,,,,,,,,,,,,L2466,
Pr,2,487.9121,487.910+,30,1.6e+06,D+,5079.35,25569.19,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",7,4f3.(4I*).6p,5K,7,,T8137n,L3396,
Pr,2,488.6045,488.603+,20,1.1e+06,C,5108.40,25569.19,4f3.(4I*).5d,5L*,7,4f3.(4I*).6p,5K,7,,T5674n,L3396,
Pr,1,490.699,,110,,,,,,,,,,,,,L3475,
Pr,2,491.2629,491.262+,10,4.3e+06,C+,7659.76,28009.80,4f3.(4I*).5d,5K*,8,4f3.(4I*).6p?,,7,,T8137,L3396,
Pr,1,491.402,,140,,,,,,,,,,,,,L3475,
Pr,1,492.460,,200,,,,,,,,,,,,,L3475,
Pr,1,493.600,,140,,,,,,,,,,,,,L3475,
Pr,1,493.974,,320,,,,,,,,,,,,,L3475,
Pr,1,494.030,,160,,,,,,,,,,,,,L3475,
Pr,1,495.137,,380,,,,,,,,,,,,,L3475,
Pr,1,497.575,,110,,,,,,,,,,,,,L3475,
Pr,1,501.859,,120,,,,,,,,,,,,,L3475,
Pr,1,501.976,,200,,,,,,,,,,,,,L3475,
Pr,1,502.696,,200,,,,,,,,,,,,,L3475,
Pr,1,503.338,,100,,,,,,,,,,,,,L3475,
Pr,2,503.441,503.441+,270,1.1e+07,D+,8958.49,28816.25,4f3.(4I*).5d,5K*,9,4f3.(4I*).6p,5K,9,,T2994,L3475,
Pr,1,504.383,,110,,,,,,,,,,,,,L3475,
Pr,1,504.552,,320,,,,,,,,,,,,,L3475,
Pr,1,505.340,,160,,,,,,,,,,,,,L3475,
Pr,1,508.712,,180,,,,,,,,,,,,,L3475,
Pr,2,511.038,511.037+,360,1.49e+07,B,4097.60,23660.20,4f3.(4I*).5d,5K*,5,4f3.(4I*).6p,5I,4,,T8137,L3475,
Pr,2,511.076,511.076+,560,2.8e+07,C+,9255.14,28816.25,4f3.(4I*).5d,5L*,10,4f3.(4I*).6p,5K,9,,T2994,L3475,
Pr,2,512.952,512.953+,410,1.69e+07,C+,5226.52,24716.04,4f3.(4I*).5d,5K*,6,4f3.(4I*).6p,5I,5,,T8137,L3475,
Pr,1,513.344,,270,,,,,,,,,,,,,L3475,
Pr,2,513.514,513.514+,270,1.27e+07,B,7659.76,27128.00,4f3.(4I*).5d,5K*,8,4f3.(4I*).6p,5K,8,,T8137n,L3475,
Pr,1,513.981,,100,,,,,,,,,,,,,L3475,
Pr,2,515.230,515.230+,100c,,,441.95,19845.37,4f3.(4I*<9/2>).6s<1/2>,"(9/2,1/2)*",5,4f2.5d.6s?,,4,,,L3475,
Pr,2,516.174,516.174+,200,4.3e+06,B,3893.46,23261.36,4f3.(4I*).5d,5L*,6,,,5,,T8137,L3475,
Pr,2,517.390,517.390+,620,3.3e+07,B,7805.61,27128.00,4f3.(4I*).5d,5L*,9,4f3.(4I*).6p,5K,8,,T8137n,L3475,
Pr,2,519.132,519.127+,200*,,,14416.81,33674.55,,,6,4f2.5d.6p?,*,5,,,L3475,
Pr,2,519.132,519.132+,200*,,,3403.21,22660.77,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,,,7,,,L3475,
Pr,1,519.443,,120,,,,,,,,,,,,,L3475,
Pr,2,519.511,519.512+,150,9.6e+06,C+,8958.49,28201.95,4f3.(4I*).5d,5K*,9,4f3.(4I*).6p,5I,8,,T8137,L3475,
Pr,2,519.531,519.531+,200,1.02e+07,B,6413.93,25656.69&dagger;,4f3.(4I*).5d,5K*,7,4f3.(4I*).6p,5I,6,,T8137,L3475,
Pr,2,520.655,520.656+,360,1.47e+07,C+,7659.76,26860.95,4f3.(4I*).5d,5K*,8,4f3.(4I*).6p,5I,7,,T8137,L3475,
Pr,2,520.790,520.790+,150,4.2e+06,B,6413.93,25610.20,4f3.(4I*).5d,5K*,7,,,6,,T8137,L3475,
Pr,3,520.851,,150,,,,,,,,,,,,,L2466,
Pr,2,521.905,521.905+,360,1.38e+07,B,6413.93,25569.19,4f3.(4I*).5d,5K*,7,4f3.(4I*).6p,5K,7,,T7420n,L3475,
Pr,2,522.011,522.011+,560,3.07e+07,B,6417.83,25569.19,4f3.(4I*).5d,5L*,8,4f3.(4I*).6p,5K,7,,T7420n,L3475,
Pr,1,522.797,,110,,,,,,,,,,,,,L3475,
Pr,2,525.1738,525.170+,10,2.0e+06,C,5079.35,24115.50,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",7,4f3.(4I*).6p,5K,6,,T5674n,L3396,
Pr,2,525.973,525.973+,680,2.09e+07,B,5108.40,24115.50,4f3.(4I*).5d,5L*,7,4f3.(4I*).6p,5K,6,,T8137n,L3475,
Pr,3,526.168,,150,,,,,,,,,,,,,L2466,
Pr,2,526.388,526.387+,180,5.6e+06,B,3893.46,22885.59,4f3.(4I*).5d,5L*,6,,,5,,T8137,L3475,
Pr,3,526.444,,1000,,,,,,,,,,,,,L2466,
Pr,3,528.470,,1500,,,,,,,,,,,,,L2466,
Pr,2,529.202,529.202+,340c,,,5079.35,23970.47,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",7,,,8,,,L3475,
Pr,2,529.262,529.262+,340,9.3e+06,C+,5226.52,24115.50,4f3.(4I*).5d,5K*,6,4f3.(4I*).6p,5K,6,,T8137n,L3475,
Pr,2,529.809,529.810+,230,6.5e+06,B,5108.40,23977.83,4f3.(4I*).5d,5L*,7,,,6,,T8137,L3475,
Pr,3,529.999,,1500,,,,,,,,,,,,,L2466,
Pr,2,532.276,532.277+,430,1.57e+07,B+,3893.46,22675.44,4f3.(4I*).5d,5L*,6,4f3.(4I*).6p,5K,5,,T8137,L3475,
Pr,3,534.002,,1500,,,,,,,,,,,,,L2466,
Pr,2,535.240,535.240+,200,3.9e+06,B+,3893.46,22571.48,4f3.(4I*).5d,5L*,6,,,5,,T8137,L3475,
Pr,3,542.770,,100,,,,,,,,,,,,,L2466,
Pr,1,550.150,,16,,,,,,,,,,,,,L3475,
Pr,2,550.879,,40,,,,,,,,,,,,,L3475,
Pr,2,550.915,550.915+,65,2.50e+06,B,3893.46,22040.05,4f3.(4I*).5d,5L*,6,,,5,,T8137,L3475,
Pr,2,551.163,551.163+,16c,,,1743.72,19882.14,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,,,6,,,L3475,
Pr,2,551.358,551.356+,55,,,7446.43,25578.49,4f3.(4I*).5d,5I*,4,4f3.(4I*).6p,5H,3,,,L3475,
Pr,2,551.512,551.515+,28,,,8099.72,26226.56,4f3.(4I*).5d,5H*,4,4f3.(4I*).6p?,,4,,,L3475,
Pr,2,551.938,551.939+,13,,,11611.05,29723.97,4f3.(4I*).5d,5I*,8,4f3.(4I*).6p?,,8,,,L3475,
Pr,2,552.031,,20c,,,,,,,,,,,,,L3475,
Pr,2,552.279,552.282+,45c,,,1743.72,19845.37,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,4f2.5d.6s?,,4,,,L3475,
Pr,1,552.415,,28c,,,,,,,,,,,,,L3475,
Pr,2,552.591,552.591+,28c,,,3403.21,21494.75,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,,,6,,,L3475,
Pr,1,552.793,,16c,,,,,,,,,,,,,L3475,
Pr,1,553.021,,13,,,,,,,,,,,,,L3475,
Pr,1,553.116,,45,,,,,,,,,,,,,L3475,
Pr,2,553.517,553.517+,150,3.5e+06,B,7438.23,25499.52,4f3.(4I*).5d,3I*,5,4f3.(4I*).6p?,,5,,T8137,L3475,
Pr,1,553.837,,28,,,,,,,,,,,,,L3475,
Pr,2,553.878,,20,,,,,,,,,,,,,L3475,
Pr,2,554.501,554.501+,55,4.5e+06,C+,7438.23,25467.47,4f3.(4I*).5d,3I*,5,,,4,,T8137,L3475,
Pr,2,554.833,554.830+,20,,,7744.27,25762.81,4f3.(4I*).5d,5H*,3,,,3,,,L3475,
Pr,2,555.342,555.345+,11,,,9378.63,27380.45,4f3.(4I*).5d,5H*,5,,,5,,,L3475,
Pr,2,556.146,,22,,,,,,,,,,,,,L3475,
Pr,1,556.206,,45c,,,,,,,,,,,,,L3475,
Pr,1,556.552,,13,,,,,,,,,,,,,L3475,
Pr,2,556.691,556.692+,13,,,9646.67,27604.94,4f3.(4I*).5d,5I*,6,4f3.(4I*).6p?,,6,,,L3475,
Pr,2,557.183,557.183+,45,1.08e+06,C+,4097.60,22040.05,4f3.(4I*).5d,5K*,5,,,5,,T8137,L3475,
Pr,2,557.461,557.461+,11,3.3e+05,D,8465.04,26398.52,4f3.(4I*).5d,3I*,6,4f3.(4I*).6p?,,6,,T8137,L3475,
Pr,1,557.881,,11,,,,,,,,,,,,,L3475,
Pr,3,558.174,,100,,,,,,,,,,,,,L2466,
Pr,2,558.235,558.234+,13,,,8489.87,26398.52,4f3.(4I*).5d,5I*,5,4f3.(4I*).6p?,,6,,,L3475,
Pr,2,558.402,,11,,,,,,,,,,,,,L3475,
Pr,1,559.492,,22,,,,,,,,,,,,,L3475,
Pr,2,559.729,,22,,,,,,,,,,,,,L3475,
Pr,2,560.130,560.130+,13,3.4e+06,D,10729.75,28577.79,4f3.(4I*).5d,5H*,6,4f3.(4I*).6p?,3I?,7,,T8137,L3475,
Pr,2,560.565,560.564+,90,,,7744.27,25578.49,4f3.(4I*).5d,5H*,3,4f3.(4I*).6p,5H,3,,,L3475,
Pr,1,560.668,,13,,,,,,,,,,,,,L3475,
Pr,2,560.893,560.893+,28,,,1743.72,19567.48,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,4f2.5d.6s?,,4,,,L3475,
Pr,2,561.022,561.024+,55,,,9378.63,27198.24,4f3.(4I*).5d,5H*,5,4f3.(4I*).6p?,,5,,,L3475,
Pr,2,562.006,562.012+,11,,,16243.01,34031.30,4f2.5d.6s?,,6,4f2.5d.6p?,*,6,,,L3475,
Pr,1,562.026,,20,,,,,,,,,,,,,L3475,
Pr,2,562.189,562.190+,45c,,,3893.46,21676.12,4f3.(4I*).5d,5L*,6,4f2.5d.6s?,,5,,,L3475,
Pr,2,562.305,562.304+,110,,,10729.75,28508.79,4f3.(4I*).5d,5H*,6,4f3.(4I*).6p,3I,6,,,L3475,
Pr,2,562.445,562.444+,90,,,12243.49,30018.10,4f3.(4I*).5d,5H*,7,4f3.(4I*).6p?,5H?,7,,,L3475,
Pr,1,563.303,,11w,,,,,,,,,,,,,L3475,
Pr,2,563.646,563.647+,22,,,8489.87,26226.56,4f3.(4I*).5d,5I*,5,4f3.(4I*).6p?,,4,,,L3475,
Pr,2,563.879,,55c,,,,,,,,,,,,,L3475,
Pr,2,564.037,,16,,,,,,,,,,,,,L3475,
Pr,1,564.316,,"16c,w",,,,,,,,,,,,,L3475,
Pr,2,564.541,,22,,,,,,,,,,,,,L3475,
Pr,3,564.680,,150,,,,,,,,,,,,,L2466,
Pr,2,565.423,565.425+,35*,,,14095.02,31775.93,,,4 or 5,4f2.5d.6p?,*,4,,,L3475,
Pr,2,565.423,565.423+,35*,1.9e+06,C,8465.04,26146.01,4f3.(4I*).5d,3I*,6,4f3.(4I*).6p?,,5,,T8137,L3475,
Pr,2,565.984,565.995+,55i,,,8099.72,25762.81,4f3.(4I*).5d,5H*,4,,,3,,,L3475,
Pr,1,566.157,,35w,,,,,,,,,,,,,L3475,
Pr,2,566.219,566.218+,16,7.e+05,D+,8489.87,26146.01,4f3.(4I*).5d,5I*,5,4f3.(4I*).6p?,,5,,T8137,L3475,
Pr,1,566.846,,65c,,,,,,,,,,,,,L3475,
Pr,2,566.955,,45,,,,,,,,,,,,,L3475,
Pr,2,566.999,,35,,,,,,,,,,,,,L3475,
Pr,2,567.414,,16,,,,,,,,,,,,,L3475,
Pr,2,567.703,567.703+,16,,,5108.40,22718.35,4f3.(4I*).5d,5L*,7,,,6,,,L3475,
Pr,2,568.189,568.190+,55,,,9378.63,26973.49,4f3.(4I*).5d,5H*,5,,,5,,,L3475,
Pr,2,568.560,568.563+,13,7.6e+05,D+,9378.63,26961.96,4f3.(4I*).5d,5H*,5,4f3.(4I*).6p?,,6,,T8137,L3475,
Pr,1,568.652,,16,,,,,,,,,,,,,L3475,
Pr,2,568.717,568.714+,22h*,3.3e+05,C,9128.67,26707.31,4f3.(4I*).5d,*,4,,,5,,T8137,L3475,
Pr,2,568.717,568.718+,22h*,,,4097.60,21676.12,4f3.(4I*).5d,5K*,5,4f2.5d.6s?,,5,,,L3475,
Pr,2,568.844,568.844+,65,,,10030.31,27604.94,4f3.(4I*).5d,*,7,4f3.(4I*).6p?,,6,,,L3475,
Pr,2,568.921,568.913+,22*,,,8489.87,26062.38,4f3.(4I*).5d,5I*,5,,,5,,,L3475,
Pr,2,568.921,568.922+,22*,,,11005.57,28577.79,4f3.(4I*).5d,5I*,7,4f3.(4I*).6p?,3I?,7,,,L3475,
Pr,2,569.097,,55h,,,,,,,,,,,,,L3475,
Pr,2,569.590,569.592+,22,,,9646.67,27198.24,4f3.(4I*).5d,5I*,6,4f3.(4I*).6p?,,5,,,L3475,
Pr,1,570.438,,22,,,,,,,,,,,,,L3475,
Pr,1,570.761,,65,,,,,,,,,,,,,L3475,
Pr,2,571.163,571.165+,40,,,11005.57,28508.79,4f3.(4I*).5d,5I*,7,4f3.(4I*).6p,3I,6,,,L3475,
Pr,2,571.383,,22,,,,,,,,,,,,,L3475,
Pr,2,571.608,,16,,,,,,,,,,,,,L3475,
Pr,2,571.908,571.906+,45*,,,6417.83,23898.36,4f3.(4I*).5d,5L*,8,,,7,,,L3475,
Pr,2,571.908,571.908+,45*,,,12243.49,29723.97,4f3.(4I*).5d,5H*,7,4f3.(4I*).6p?,,8,,,L3475,
Pr,2,571.963,571.964+,45D*,,,8099.72,25578.49,4f3.(4I*).5d,5H*,4,4f3.(4I*).6p,5H,3,,,L3475,
Pr,2,571.980,,45D*,,,,,,,,,,,,,L3475,
Pr,1,572.838,,11,,,,,,,,,,,,,L3475,
Pr,2,573.188,573.187+,40,,,10163.47,27604.94,4f3.(4I*).5d,3K*,6,4f3.(4I*).6p?,,6,,,L3475,
Pr,2,574.713,,20,,,,,,,,,,,,,L3475,
Pr,1,574.774,,11,,,,,,,,,,,,,L3475,
Pr,2,574.795,574.795+,11,,,5079.35,22472.04,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",7,,,6,,,L3475,
Pr,2,575.302,575.302+,22,,,8465.04,25842.41,4f3.(4I*).5d,3I*,6,,,5,,,L3475,
Pr,2,575.617,575.620+,90,6.7e+06,C+,8099.72,25467.47,4f3.(4I*).5d,5H*,4,,,4,,T8137,L3475,
Pr,2,575.940,,16,,,,,,,,,,,,,L3475,
Pr,1,576.020,,22,,,,,,,,,,,,,L3475,
Pr,3,576.527,,600,,,,,,,,,,,,,L2466,
Pr,2,576.916,576.918+,22,1.55e+06,C+,9378.63,26707.31,4f3.(4I*).5d,5H*,5,,,5,,T8137,L3475,
Pr,2,576.979,576.980+,16,,,9646.67,26973.49,4f3.(4I*).5d,5I*,6,,,5,,,L3475,
Pr,2,577.316,577.316+,45,,,7438.23,24754.95,4f3.(4I*).5d,3I*,5,4f3.(4I*).6p?,,4,,,L3475,
Pr,2,577.591,577.590+,11,,,7446.43,24754.95,4f3.(4I*).5d,5I*,4,4f3.(4I*).6p?,,4,,,L3475,
Pr,2,577.729,577.730+,16,1.9e+06,C,10729.75,28034.08,4f3.(4I*).5d,5H*,6,,,6,,T8137,L3475,
Pr,1,577.928,,90,,,,,,,,,,,,,L3475,
Pr,2,578.528,578.542+,65ci,,,10729.75,28009.80,4f3.(4I*).5d,5H*,6,4f3.(4I*).6p?,,7,,,L3475,
Pr,2,578.617,578.617+,65,,,7438.23,24716.04,4f3.(4I*).5d,3I*,5,4f3.(4I*).6p,5I,5,,,L3475,
Pr,2,578.829,,16h,,,,,,,,,,,,,L3475,
Pr,2,578.892,578.891+,16,,,7446.43,24716.04,4f3.(4I*).5d,5I*,4,4f3.(4I*).6p,5I,5,,,L3475,
Pr,2,579.086,579.085+,16,,,10116.63,27380.45,4f3.(4I*).5d,5G*,4,,,5,,,L3475,
Pr,2,579.136,579.139+,45,3.1e+06,C+,9378.63,26640.86,4f3.(4I*).5d,5H*,5,,,5,,T8137,L3475,
Pr,1,579.295,,22,,,,,,,,,,,,,L3475,
Pr,2,581.058,581.059+,40,2.3e+06,D+,11611.05,28816.25,4f3.(4I*).5d,5I*,8,4f3.(4I*).6p,5K,9,,T2994,L3475,
Pr,2,581.355,581.357+,16,1.5e+06,D+,11005.57,28201.95,4f3.(4I*).5d,5I*,7,4f3.(4I*).6p,5I,8,,T8137,L3475,
Pr,2,581.517,581.517+,160D*,4.6e+06,C+,8465.04,25656.69&dagger;,4f3.(4I*).5d,3I*,6,4f3.(4I*).6p,5I,6,,T8137,L3475,
Pr,2,581.533,581.533+,160D*,,,12826.94,30018.10,4f3.(4I*).5d,5G*,6,4f3.(4I*).6p?,5H?,7,,,L3475,
Pr,2,581.857,581.858+,55,,,9045.00,26226.56,4f3.(4I*).5d,5G*,3,4f3.(4I*).6p?,,4,,,L3475,
Pr,2,582.062,,40,,,,,,,,,,,,,L3475,
Pr,1,582.136,,16w,,,,,,,,,,,,,L3475,
Pr,2,582.259,,55,,,,,,,,,,,,,L3475,
Pr,2,582.372,582.372+,90,,,1743.72,18910.11,4f3.(4I*<11/2>).6s<1/2>,"(11/2,1/2)*",5,,,5,,,L3475,
Pr,2,583.094,583.093+,45,1.65e+06,B,8465.04,25610.20,4f3.(4I*).5d,3I*,6,,,6,,T8137,L3475,
Pr,1,583.513,,40,,,,,,,,,,,,,L3475,
Pr,3,584.441,,1500,,,,,,,,,,,,,L2466,
Pr,2,584.465,584.465+,35c,,,5079.35,22184.27,4f3.(4I*<15/2>).6s<1/2>,"(15/2,1/2)*",7,,,8,,,L3475,
Pr,2,584.498,584.491+,40,,,8465.04,25569.19,4f3.(4I*).5d,3I*,6,4f3.(4I*).6p,5K,7,,,L3475,
Pr,2,584.713,584.712+,65,6.4e+06,C,10030.31,27128.00,4f3.(4I*).5d,*,7,4f3.(4I*).6p,5K,8,,T8137n,L3475,
Pr,2,585.064,585.064+,65c,,,3403.21,20490.61,4f3.(4I*<13/2>).6s<1/2>,"(13/2,1/2)*",6,,,7,,,L3475,
Pr,2,585.263,585.263+,45,,,10116.63,27198.24,4f3.(4I*).5d,5G*,4,4f3.(4I*).6p?,,5,,,L3475,
Pr,1,585.444,,11c,,,,,,,,,,,,,L3475,
Pr,2,585.607,,45,,,,,,,,,,,,,L3475,
Pr,2,585.690,585.691+,55,,,10535.83,27604.94,4f3.(4I*).5d,*,5,4f3.(4I*).6p?,,6,,,L3475,
Pr,2,585.968,585.968+,90,,,11447.73,28508.79,4f3.(4I*).5d,5G*,5,4f3.(4I*).6p,3I,6,,,L3475,
Pr,2,586.883,586.881+,80*,,,16243.01,33277.53,4f2.5d.6s?,,6,4f2.5d.6p?,*,5,,,L3475,
Pr,2,586.883,586.882+,80*,3.1e+06,B,8465.04,25499.52,4f3.(4I*).5d,3I*,6,4f3.(4I*).6p?,,5,,T8137,L3475,
Pr,2,587.383,587.385+,22,6.4e+05,D+,9378.63,26398.52,4f3.(4I*).5d,5H*,5,4f3.(4I*).6p?,,6,,T8137,L3475,
Pr,1,587.472,,35,,,,,,,,,,,,,L3475,
Pr,1,587.810,,35,,,,,,,,,,,,,L3475,
Pr,1,587.904,,35,,,,,,,,,,,,,L3475,
Pr,2,587.925,587.926+,80,7.4e+06,C+,11005.57,28009.80,4f3.(4I*).5d,5I*,7,4f3.(4I*).6p?,,7,,T8137,L3475,
Pr,1,588.472,,35c,,,,,,,,,,,,,L3475,
Pr,2,589.223,589.225+,55,,,11611.05,28577.79,4f3.(4I*).5d,5I*,8,4f3.(4I*).6p?,3I?,7,,,L3475,
Pr,2,589.422,,22,,,,,,,,,,,,,L3475,
Pr,2,590.311,,40,,,,,,,,,,,,,L3475,
Pr,2,590.445,590.446+,45,2.9e+06,C,10030.31,26961.96,4f3.(4I*).5d,*,7,4f3.(4I*).6p?,,6,,T8137,L3475,
Pr,2,590.867,,40,,,,,,,,,,,,,L3475,
Pr,1,591.531,,11,,,,,,,,,,,,,L3475,
Pr,1,591.597,,11,,,,,,,,,,,,,L3475,
Pr,1,592.076,,40,,,,,,,,,,,,,L3475,
Pr,2,593.066,593.066+,40,,,10116.63,26973.49,4f3.(4I*).5d,5G*,4,,,5,,,L3475,
Pr,2,593.633,,16,,,,,,,,,,,,,L3475,
Pr,2,593.990,593.990+,160,8.0e+06,C+,10030.31,26860.95,4f3.(4I*).5d,*,7,4f3.(4I*).6p,5I,7,,T8137,L3475,
Pr,2,594.072,594.072+,65,1.5e+07,C,11749.49,28577.79,4f3.(4I*).5d,*,6,4f3.(4I*).6p?,3I?,7,,T8137,L3475,
Pr,1,594.165,,22,,,,,,,,,,,,,L3475,
Pr,2,594.716,594.719+,35,,,10163.47,26973.49,4f3.(4I*).5d,3K*,6,,,5,,,L3475,
Pr,3,594.798,,200,,,,,,,,,,,,,L2466,
Pr,1,594.976,,22c,,,,,,,,,,,,,L3475,
Pr,2,595.127,595.128+,55*,2.2e+05,D+,9646.67,26445.11,4f3.(4I*).5d,5I*,6,,,7,,T8137,L3475,
Pr,2,595.127,595.127+,55*,3.5e+06,C,10163.47,26961.96,4f3.(4I*).5d,3K*,6,4f3.(4I*).6p?,,6,,T8137,L3475,
Pr,2,595.176,595.173+,20,,,8965.63,25762.81,4f3.(4I*).5d,5G*,2,,,3,,,L3475,
Pr,3,595.605,,7000w,,,,,,,,,,,,,L2466,
Pr,2,595.660,595.653+,90p(Pr I)*,,,8465.04,25248.69,4f3.(4I*).5d,3I*,6,,,7,,,L3475,
Pr,2,595.660,595.661+,90p(Pr I)*,,,11794.38,28577.79,4f3.(4I*).5d,3K*,7,4f3.(4I*).6p?,3I?,7,,,L3475,
Pr,2,595.660,595.661+,90p(Pr I)*,,,11418.52,28201.95,4f3.(4I*).5d,3L*,7,4f3.(4I*).6p,5I,8,,,L3475,
Pr,1,595.925,,13,,,,,,,,,,,,,L3475,
Pr,1,596.218,,20,,,,,,,,,,,,,L3475,
Pr,1,596.300,,28,,,,,,,,,,,,,L3475,
Pr,2,596.782,596.784+,110,3.4e+06,C+,9646.67,26398.52,4f3.(4I*).5d,5I*,6,4f3.(4I*).6p?,,6,,T8137,L3475,
Pr,1,597.695,,13c,,,,,,,,,,,,,L3475,
Pr,1,597.888,,13,,,,,,,,,,,,,L3475,
Pr,2,598.119,598.120+,65,,,11794.38,28508.79,4f3.(4I*).5d,3K*,7,4f3.(4I*).6p,3I,6,,,L3475,
Pr,1,598.614,,40,,,,,,,,,,,,,L3475,
Pr,1,598.714,,45c,,,,,,,,,,,,,L3475,
Pr,2,598.729,598.727+,"45c,bl(Pr I)",,,10163.47,26860.95,4f3.(4I*).5d,3K*,6,4f3.(4I*).6p,5I,7,,,L3475,
Pr,1,599.127,,13,,,,,,,,,,,,,L3475,
Pr,1,599.489,,13c,,,,,,,,,,,,,L3475,
Pr,1,599.606,,11,,,,,,,,,,,,,L3475,
Pr,3,599.894,,900w,,,,,,,,,,,,,L2466,
Pr,2,600.244,600.246+,29,,,8099.72,24754.95,4f3.(4I*).5d,5H*,4,4f3.(4I*).6p?,,4,,,L3475,
Pr,2,600.633,600.633+,90,,,13373.61,30018.10,4f3.(4I*).5d,3K*,8,4f3.(4I*).6p?,5H?,7,,,L3475,
Pr,1,600.854,,13,,,,,,,,,,,,,L3475,
Pr,2,601.648,601.651+,55,,,8099.72,24716.04,4f3.(4I*).5d,5H*,4,4f3.(4I*).6p,5I,5,,,L3475,
Pr,2,601.780,601.777+,150,,,8965.63,25578.49,4f3.(4I*).5d,5G*,2,4f3.(4I*).6p,5H,3,,,L3475,
Pr,1,601.985,,28c,,,,,,,,,,,,,L3475,
Pr,2,602.572,602.573+,150,6.9e+06,C+,11611.05,28201.95,4f3.(4I*).5d,5I*,8,4f3.(4I*).6p,5I,8,,T8137,L3475,
Pr,2,604.287,604.287+,35,2.8e+06,C+,10163.47,26707.31,4f3.(4I*).5d,3K*,6,,,5,,T8137,L3475,
Pr,2,604.666,604.666+,55,,,9045.00,25578.49,4f3.(4I*).5d,5G*,3,4f3.(4I*).6p,5H,3,,,L3475,
Pr,1,604.926,,35,,,,,,,,,,,,,L3475,
Pr,2,605.004,605.004+,28,2.4e+06,C,10116.63,26640.86,4f3.(4I*).5d,5G*,4,,,5,,T8137,L3475,
Pr,1,605.088,,11,,,,,,,,,,,,,L3475,
Pr,3,605.301,,1500w,,,,,,,,,,,,,L2466,
Pr,1,605.513,,140,,,,,,,,,,,,,L3475,
Pr,2,606.727,606.724+,13,1.7e+06,D+,10163.47,26640.86,4f3.(4I*).5d,3K*,6,,,5,,T8137,L3475,
Pr,3,607.109,,900,,,,,,,,,,,,,L2466,
Pr,1,608.581,,13,,,,,,,,,,,,,L3475,
Pr,2,608.616,608.618+,28,1.6e+06,D+,10535.83,26961.96,4f3.(4I*).5d,*,5,4f3.(4I*).6p?,,6,,T8137,L3475,
Pr,2,608.752,608.753+,65,6.0e+06,C+,9045.00,25467.47,4f3.(4I*).5d,5G*,3,,,4,,T8137,L3475,
Pr,3,609.002,,9000w,,,,,,,,,,,,,L2466,
Pr,2,609.038,609.038+,20,1.57e+06,C+,10030.31,26445.11,4f3.(4I*).5d,*,7,,,7,,T8137,L3475,
Pr,2,609.309,609.306+,28,,,11794.38,28201.95,4f3.(4I*).5d,3K*,7,4f3.(4I*).6p,5I,8,,,L3475,
Pr,1,609.628,,18,,,,,,,,,,,,,L3475,
Pr,2,610.672,610.673+,22,1.07e+06,C+,9128.67,25499.52,4f3.(4I*).5d,*,4,4f3.(4I*).6p?,,5,,T8137,L3475,
Pr,1,610.908,,18,,,,,,,,,,,,,L3475,
Pr,2,611.438,611.438+,65,,,13373.61,29723.97,4f3.(4I*).5d,3K*,8,4f3.(4I*).6p?,,8,,,L3475,
Pr,1,611.802,,22c,,,,,,,,,,,,,L3475,
Pr,1,612.215,,22c,,,,,,,,,,,,,L3475,
Pr,2,614.151,614.154+,35,1.14e+06,C,9378.63,25656.69&dagger;,4f3.(4I*).5d,5H*,5,4f3.(4I*).6p,5I,6,,T8137,L3475,
Pr,1,614.823,,65,,,,,,,,,,,,,L3475,
Pr,2,614.824,614.824+,65bl(Pr I),4.2e+06,C,11749.49,28009.80,4f3.(4I*).5d,*,6,4f3.(4I*).6p?,,7,,T8137,L3475,
Pr,2,615.782,615.781+,22,6.2e+05,D+,10163.47,26398.52,4f3.(4I*).5d,3K*,6,4f3.(4I*).6p?,,6,,T8137,L3475,
Pr,2,615.910,615.913+,13,8.1e+05,C+,9378.63,25610.20,4f3.(4I*).5d,5H*,5,,,6,,T8137,L3475,
Pr,3,616.024,,5000,,,,,,,,,,,,,L2466,
Pr,2,616.118,616.118+,190,1.02e+07,C,8489.87,24716.04,4f3.(4I*).5d,5I*,5,4f3.(4I*).6p,5I,5,,T8137,L3475,
